call_id,call_date,caller_type,agent_name,restaurant_name,phone,outcome,pos_captured,poc_name,poc_role,availability_window,poc_email
C001145,2026-06-15,ai,dialler-01,Heron Steakhouse,+15558429338,Not reached,,,,,
C001751,2026-07-22,human,Hiba,Quill Smokehouse Restaurant,+15555944173,Not reached,,,,,
C001398,2026-07-08,ai,dialler-03,Sixpence Boba,+1 555 491 3709,POS Validated,cadence flex,,,,
C000445,2026-07-09,ai,dialler-03,Sable Room,555-199-7142,Not reached,,,,,
C000967,2026-07-28,ai,dialler-01,Wildwood Tavern Verano Bay,555.604.9155,No Answer,,,,,
C000841,2026-06-14,ai,dialler-02,Palisade Table,555-321-8989,Not reached,,,,,
C001155,2026-06-18,ai,dialler-02,Lantern Cantina - Cedar Cross,555.832.0667,Callback,,,,,
C000740,2026-07-28,ai,dialler-03,Kettle Chophouse,5559557005,No Answer,,,,,
C000826,2026-07-20,human,Zara,Palisade Grill Restaurant,555-819-0423,Data capture incomplete,,,,,
C000918,2026-07-22,ai,dialler-01,Rosewater Brasserie,555.423.7981,Data capture incomplete,,David Chen,,,
C000018,2026-06-21,human,Hiba,Wildwood Osteria,(555) 147-9463,No Answer,,,,,
C000287,2026-06-11,ai,dialler-03,The Roan Table,555-325-8671,No Answer,,,,,
C001592,2026-07-09,ai,dialler-02,Dovetail Brasserie,(555) 685-1661,POS Validated,Cadence Station,,,,
C000713,2026-07-06,ai,dialler-02,Marigold Chophouse,+15554673418,Callback,,,,,
C001181,2026-07-24,human,Zara,Kinship Coffee,+1 555 771 6835,Data capture incomplete,,Sofia Johnson,,,
C001555,2026-07-12,human,Fatima,Umber Room,5553789332,POS Validated,vellum,Rachel Lopez,Owner,Tue/Thu mornings,
C000060,2026-06-11,ai,dialler-02,Marrow Smoothie,(555) 373-2776,Data capture incomplete,,,,,
C000210,2026-07-24,ai,dialler-03,Warbler Oyster Bar,+1 555 725 0459,No Answer,,,,,
C000334,2026-07-04,ai,dialler-02,Nine Bridges Chophouse Restaurant,555.688.3396,Gatekeeper,,,,,
C000368,2026-07-05,ai,dialler-02,Violet Kiosk,+15554628568,Not reached,,,,,
C000988,2026-06-14,ai,dialler-01,Blue Heron Bistro,+1 555 289 6044,Callback,,,,,
C001537,2026-07-25,ai,dialler-03,Larkspur Trattoria,+1 555 738 2144,Gatekeeper,,,,,
C001776,2026-08-01,ai,dialler-01,Nettle Trattoria Verano Bay,(555) 941-2356,POS Validated,Cadence Station,,,,
C001844,2026-07-22,human,Layla,Cinder Oyster Bar,(555) 691-9813,Not reached,,,,,
C001828,2026-06-09,human,Zara,Jackdaw Osteria,+15551389885,POS Validated,VELLUM,Deborah Singh,Managing Partner,Before 11am,
C001494,2026-07-08,human,Fatima,Blue Heron Table,+15557713770,Data capture incomplete,,,,,
C001866,2026-06-15,ai,dialler-02,Gallow House,+15559008040,Callback,,,,,
C001311,2026-07-11,human,Fatima,Roan To Go,+15555820213,POS Validated,vellum pos,Ana Garcia,Owner,Tue/Thu mornings,ana.garcia@roantogo.example
C000404,2026-06-14,human,Fatima,OXBOW HOUSE,555-764-4191,Callback,,,,,
C001280,2026-06-18,human,Hiba,Gallow Dining Room,+1 555 115 6880,POS Validated,Cadence Mini,,,,
C000571,2026-06-27,human,Sana,Driftwood House,(555) 145-9750,No Answer,,,,,
C000190,2026-07-02,ai,dialler-01,Fernwood Trattoria,555.622.5885,Not reached,,,,,
C000005,2026-07-06,ai,dialler-02,Rambler House Restaurant,555-634-6422,Data capture incomplete,,Susan Nguyen,,,
C001698,2026-07-04,ai,dialler-03,Salt and Vine Dining Room,+15551177663,Not reached,,,,,
C000049,2026-07-21,ai,dialler-01,Ironwood Supper Club,+15557084176,No Answer,,,,,
C001353,2026-07-23,ai,dialler-03,Harrow Trattoria,5553967061,POS Validated,cadence,,,,
C000931,2026-07-02,human,Layla,Salt & Vine Wine Bar,555-731-7493,Callback,,,,,
C001584,2026-07-07,ai,dialler-01,STONECUTTER DINING ROOM,+1 555 320 4738,Not reached,,,,,
C000242,2026-07-23,ai,dialler-01,Sixpence Alehouse,555.611.6531,No Answer,,,,,
C001856,2026-07-20,human,Fatima,Magpie Bistro,+15556336528,Data capture incomplete,,David Rossi,,,
C001156,2026-06-26,ai,dialler-02,Ironwood Taqueria,+1 555 840 4844,Not reached,,,,,
C000044,2026-07-25,human,Sana,Copper Wine Bar,5557533410,POS Validated,IRONCLAD,Jennifer Nguyen,General Manager,Weekends only,
C001165,2026-07-08,human,Layla,WREN TAVERN,+1 555 127 2020,Gatekeeper,,,,,
C000209,2026-07-28,human,Zara,Warbler Oyster Bar,(555) 725-0459,Callback,,,,,
C000235,2026-06-14,human,Zara,Dovetail Smokehouse Restaurant,555-623-8933,Gatekeeper,,,,,
C001839,2026-06-18,ai,dialler-01,Little Bear Room Verano Bay,5556202962,Callback,,,,,
C001620,2026-07-21,ai,dialler-03,Quarry Tavern,5557903296,No Answer,,,,,
C000353,2026-06-15,human,Sana,Oxbow Alehouse,(555) 578-7066,POS Validated,ironcladpos,Nicole Andino,GM,Before 11am,nicole.andino@oxbowalehouse.example
C000408,2026-07-21,ai,dialler-01,Marrow House,5554743374,Gatekeeper,,,,,
C001241,2026-07-13,human,Zara,Thicket Cantina,(555) 308-9172,Callback,,,,,
C001377,2026-07-01,human,Layla,Inkwell Steakhouse - Quarry End,+15558228998,Callback,,,,,
C000718,2026-07-17,ai,dialler-02,Rookery Osteria,5555385752,No Answer,,,,,
C001662,2026-06-15,ai,dialler-01,Inkwell Brasserie,(555) 287-7152,POS Validated,Ironclad POS,,,,
C001580,2026-07-09,ai,dialler-03,Kinship Room,+1 555 927 4700,Data capture incomplete,,,,,
C001318,2026-07-16,ai,dialler-02,Loam Wine Bar,5556278551,Data capture incomplete,,,,,
C001350,2026-06-19,ai,dialler-03,Understory Room,555.283.3537,No Answer,,,,,
C001480,2026-07-24,ai,dialler-02,Vesper Cantina - Windrow,(555) 936-5456,Not reached,,,,,
C001566,2026-07-07,ai,dialler-02,Quarry Smokehouse - Quarry End,555-264-3164,POS Validated,Meridian Cloud POS,,,,
C000733,2026-06-12,human,Zara,Ironwood Trattoria - Ferrymead,+15559994582,Callback,,,,,
C000159,2026-06-22,human,Fatima,Tin Roof Alehouse,555.422.9272,POS Validated,ORBIT,,,,
C000389,2026-07-30,human,Fatima,GALLOW EXPRESS,+1 555 988 6459,Data capture incomplete,,,,,
C000377,2026-06-30,ai,dialler-02,Pike Oyster Bar,+15555876259,No Answer,,,,,
C001768,2026-06-13,ai,dialler-01,Quarry Trattoria,+15558652070,Data capture incomplete,,,,,
C001545,2026-06-22,human,Hiba,Foxglove Brasserie,+15554861457,No Answer,,,,,
C001031,2026-06-23,ai,dialler-02,Redbird Creamery Restaurant,555.652.1854,Callback,,,,,
C000189,2026-07-13,human,Zara,Nine Bridges Bakery Verano Bay,+1 555 142 4665,No Answer,,,,,
C001246,2026-07-14,ai,dialler-02,The Prairie Cantina,+15555488920,Gatekeeper,,,,,
C000829,2026-07-26,ai,dialler-01,Redbird Tavern,555.104.0852,No Answer,,,,,
C000195,2026-06-19,human,Layla,Basil & Bone Wine Bar - Bramble Row,555.765.2605,Not reached,,,,,
C001007,2026-06-17,ai,dialler-03,Stonecutter Bistro,(555) 866-0662,POS Validated,FERNPOST,,,,
C000892,2026-07-30,ai,dialler-03,Amber Kitchen Verano Bay,+1 555 770 7201,No Answer,,,,,
C001421,2026-06-09,human,Zara,Marrow Alehouse,+15554675047,Not reached,,,,,
C001295,2026-06-16,human,Sana,Salt & Vine Bistro Verano Bay,+1 555 423 0259,Data capture incomplete,,,,,
C001585,2026-06-17,human,Fatima,Stonecutter Dining Room,555.320.4738,Not reached,,,,,
C000692,2026-06-09,human,Hiba,FALLOWFIELD EXPRESS,555-104-8219,Data capture incomplete,,,,,
C001515,2026-07-14,human,Hiba,Foxglove Grill Verano Bay,+1 555 526 2331,No Answer,,,,,
C000421,2026-07-01,human,Zara,Tidewater Steakhouse,555.336.7676,POS Validated,Cadence POS,Priya Andino,Operations Manager,,
C000073,2026-06-26,human,Hiba,Yarrow Express Restaurant,+1 555 199 2756,Callback,,,,,
C001604,2026-06-20,ai,dialler-02,Cardinal Boba,5552497698,POS Validated,vellum,,,,
C001458,2026-07-30,human,Layla,Verde Room,+1 555 643 3319,POS Validated,meridian cloud,,,,
C001475,2026-07-03,ai,dialler-03,Juniper Steakhouse,555.695.2761,No Answer,,,,,
C000359,2026-07-05,human,Hiba,Orchard Trattoria - Miradero,+1 555 175 1932,POS Validated,Meridian Server,Linda Haddad,Owner,,linda.haddad@orchardtrattoria.example
C000007,2026-06-09,ai,dialler-01,Rambler House - Palisade Park,555-634-6422,Callback,,,,,
C001793,2026-07-21,ai,dialler-01,Gallow Cantina,+1 555 579 8314,Callback,,,,,
C001632,2026-07-12,ai,dialler-02,Juniper Brasserie - Calder Park,5557279760,Not reached,,,,,
C001627,2026-06-19,human,Layla,Kinship Smoothie,5554209875,Not reached,,,,,
C000787,2026-07-19,ai,dialler-03,NINE BRIDGES TAVERN,+15554924989,Gatekeeper,,,,,
C000330,2026-06-19,ai,dialler-03,The Kinship Cantina,(555) 671-6132,POS Validated,Meridian (legacy),,,,
C001714,2026-06-13,ai,dialler-03,KINSHIP BISTRO,+15559890084,No Answer,,,,,
C001222,2026-07-07,ai,dialler-03,Thistle Cantina,555-246-9789,No Answer,,,,,
C001312,2026-07-22,ai,dialler-01,Vesper Donuts,(555) 675-6077,POS Validated,IRONCLAD,,,,
C000609,2026-07-27,human,Zara,Foxglove Bakery,555.169.1942,POS Validated,Rivet,,,,
C000473,2026-07-21,ai,dialler-01,MARROW KIOSK 1,555.983.9270,Callback,,,,,
C000216,2026-07-28,ai,dialler-03,Kinship Tavern Verano Bay,555-115-2350,Callback,,,,,
C000773,2026-07-08,ai,dialler-03,Violet House,+1 555 774 0057,Not reached,,,,,
C001259,2026-06-17,human,Fatima,Zephyr Cantina,555-562-9604,POS Validated,Northstar POS,Luis Okafor,Co-Owner,,
C000618,2026-07-19,human,Zara,Persimmon Donuts,+1 555 330 6602,Gatekeeper,,,,,
C000119,2026-07-04,human,Layla,The Cobalt Taqueria,555.242.1700,Callback,,,,,
C001633,2026-06-22,ai,dialler-02,Juniper Brasserie - Templeton,(555) 727-9760,POS Validated,Northstar,Luis Lopez,Co-Owner,Weekdays after 3pm,
C001286,2026-07-23,ai,dialler-01,Warbler Juice Bar,+15558299059,Not reached,,,,,
C001013,2026-07-12,human,Layla,Rookery Wine Bar,5553077081,Data capture incomplete,,,,,
C001336,2026-06-13,human,Fatima,Cobalt Supper Club,+1 555 299 3532,Callback,,,,,
C000867,2026-07-16,human,Hiba,Nightjar Room,555.381.2522,Data capture incomplete,,,,,
C001016,2026-07-18,ai,dialler-03,WARBLER HOUSE,5552159729,POS Validated,VELLUM,Elena Brown,Managing Partner,,
C000820,2026-06-27,human,Sana,Gallow Chophouse,5554986160,POS Validated,Cadence,Michael Williams,Operations Manager,After 9pm,
C000449,2026-07-21,ai,dialler-01,PALISADE EXPRESS 1,555-890-5456,Not reached,,,,,
C000361,2026-06-14,ai,dialler-03,Vesper Juice Bar 1,555.501.1046,No Answer,,,,,
C001836,2026-06-22,human,Sana,Understory Taqueria Restaurant,5559132558,Callback,,,,,
C000800,2026-06-26,ai,dialler-01,Persimmon Food Truck,(555) 767-5585,Data capture incomplete,,,,,
C000788,2026-07-08,human,Layla,Plumb Chophouse,+15556749429,POS Validated,Meridian Server,,,,
C000577,2026-07-05,ai,dialler-01,The Olive & Ash Room,+1 555 173 3531,No Answer,,,,,
C000487,2026-07-07,ai,dialler-01,Vesper Dining Room,(555) 438-5425,No Answer,,,,,
C001481,2026-07-19,human,Layla,Vesper Cantina,+1 555 936 5456,POS Validated,Ironclad,,,,
C001843,2026-07-14,ai,dialler-02,Sorrel Alehouse,555.734.7048,Data capture incomplete,,Ahmed Reyes,,,
C000564,2026-07-17,ai,dialler-03,Halcyon Tavern - Templeton,555-293-3447,Callback,,,,,
C000369,2026-06-18,human,Sana,Fernwood Room,(555) 404-3277,POS Validated,Cadence,Nadia Martinez,Owner,After 9pm,
C001507,2026-08-02,ai,dialler-02,Kinship Creamery,+1 555 633 6290,Gatekeeper,,,,,
C001385,2026-07-21,human,Layla,Zephyr Steakhouse,+15556462220,No Answer,,,,,
C000231,2026-07-27,ai,dialler-03,Driftwood Trattoria - Ferrymead,5554052594,Not reached,,,,,
C000101,2026-06-13,ai,dialler-02,Bluebird Alehouse,555-729-4285,Data capture incomplete,,,,,
C000685,2026-07-30,human,Zara,Thicket Sandwich Shop,5559007607,Callback,,,,,
C001361,2026-06-13,ai,dialler-02,The Rookery Taqueria,+1 555 417 0616,Data capture incomplete,,,,,
C001079,2026-07-20,ai,dialler-03,Redbird Deli,555.536.8094,No Answer,,,,,
C001255,2026-06-18,human,Zara,Blue Heron Oyster Bar,555.665.0346,POS Validated,Orbit,Frank Novak,Co-Owner,,
C000239,2026-06-26,human,Fatima,Bramble Alehouse,+15556923145,No Answer,,,,,
C000041,2026-07-29,human,Sana,Saffron Trattoria - Alder Heights,555.641.2128,No Answer,,,,,
C000351,2026-06-22,human,Fatima,Umber Osteria - Templeton,5553544548,No Answer,,,,,
C000570,2026-06-20,ai,dialler-03,Zephyr Smokehouse - Greenhithe,(555) 718-2705,POS Validated,ironclad,,,,
C000094,2026-06-13,human,Sana,Stonecutter To Go,+1 555 355 4732,POS Validated,meridian,Linda Williams,Co-Owner,Tue/Thu mornings,
C000984,2026-07-16,ai,dialler-02,Dovetail Room,+15558964603,Callback,,,,,
C001764,2026-07-15,human,Hiba,Sable Bistro,555.446.7597,Data capture incomplete,,,,,
C001003,2026-07-22,human,Zara,Violet Alehouse,555-486-6815,POS Validated,ironclad,Tony Murphy,Owner,,
C000526,2026-06-10,ai,dialler-03,Foxglove Taqueria,555-539-3381,No Answer,,,,,
C000711,2026-06-12,ai,dialler-02,Gallow Tavern,+1 555 679 5590,Callback,,,,,
C000875,2026-06-10,human,Hiba,Palisade Cafe 1,+15551857055,Callback,,,,,
C000993,2026-07-21,human,Zara,SORREL GRILL,(555) 968-9127,No Answer,,,,,
C001086,2026-06-16,ai,dialler-01,Basil & Bone Smokehouse,555-233-0612,Gatekeeper,,,,,
C000715,2026-06-17,ai,dialler-02,Rookery Osteria,(555) 538-5752,Not reached,,,,,
C000601,2026-07-29,human,Fatima,Halcyon Dining Room,(555) 644-2073,Not reached,,,,,
C000292,2026-06-15,ai,dialler-02,Nettle Bakery,+1 555 875 9344,No Answer,,,,,
C000600,2026-07-15,ai,dialler-03,Halcyon Dining Room,5556442073,Not reached,,,,,
C001463,2026-07-01,human,Sana,Loam Steakhouse - Corvo Heights,(555) 782-7621,POS Validated,ironcladpos,Marcus Garcia,GM,Tue/Thu mornings,
C001327,2026-07-17,human,Hiba,Sorrel Dining Room,5559408921,Callback,,,,,
C000153,2026-07-23,ai,dialler-01,Pike Room,+15555357262,Gatekeeper,,,,,
C000070,2026-07-22,ai,dialler-03,Dovetail Trattoria,5555003879,Data capture incomplete,,,,,
C001006,2026-07-13,human,Hiba,Stonecutter Bistro,(555) 866-0662,Data capture incomplete,,Nicole Rodriguez,,,
C000354,2026-07-27,ai,dialler-01,Sparrow Juice Bar,+15557324126,Data capture incomplete,,Omar Torres,,,
C000146,2026-07-25,ai,dialler-01,Quarry Room,+1 555 843 0541,POS Validated,Cadence POS,,,,
C000769,2026-07-01,ai,dialler-01,Zephyr Supper Club,555-361-9659,Data capture incomplete,,Linda Torres,,,
C001451,2026-06-26,human,Fatima,Stonecutter Grill,(555) 864-3380,POS Validated,fernpost,Nadia Doyle,General Manager,Mon-Fri 10am-12pm,
C000999,2026-06-19,human,Zara,Gallow Deli,+1 555 723 6254,POS Validated,Ironclad,Priya Murphy,General Manager,Weekends only,priya.murphy@gallowdeli.example
C000726,2026-07-10,human,Fatima,BASIL & BONE STEAKHOUSE,(555) 411-2176,Callback,,,,,
C000896,2026-06-09,human,Hiba,Silverfin Room,5551274159,Data capture incomplete,,,,,
C000135,2026-06-25,ai,dialler-01,Ironwood Bistro Verano Bay,5557376319,Data capture incomplete,,,,,
C000265,2026-07-14,human,Layla,Ember Wine Bar,(555) 376-1703,POS Validated,Vellum Restaurant,,,,
C000535,2026-07-10,ai,dialler-03,Oxbow Food Truck - Calder Park,+1 555 362 7612,Not reached,,,,,
C001106,2026-07-26,ai,dialler-01,FOXGLOVE KITCHEN,(555) 813-2298,No Answer,,,,,
C001085,2026-06-17,human,Zara,Yarrow Food Truck,555.291.8643,No Answer,,,,,
C000612,2026-06-19,human,Zara,SIXPENCE ROOM,(555) 870-6960,No Answer,,,,,
C000117,2026-07-05,human,Layla,Pike Chophouse - Cedar Cross,+15553892581,Not reached,,,,,
C001842,2026-06-20,ai,dialler-02,Little Bear Room,5556202962,No Answer,,,,,
C001719,2026-06-28,ai,dialler-02,Palisade Smokehouse,+1 555 606 1400,POS Validated,Ironclad,Tony Vasquez,GM,,
C000620,2026-07-27,ai,dialler-02,The Persimmon Donuts,(555) 330-6602,Not reached,,,,,
C000807,2026-07-28,human,Sana,Roan Smokehouse,555.974.4855,Not reached,,,,,
C000279,2026-07-23,human,Layla,Rosewater Room Verano Bay,555-984-9171,No Answer,,,,,
C000021,2026-07-15,human,Fatima,Wildwood Dining Room,555.831.9889,POS Validated,Cadence POS,Linda Nguyen,Owner,Before 11am,
C000924,2026-07-11,ai,dialler-03,Foxglove Alehouse,+1 555 435 3105,Not reached,,,,,
C001348,2026-07-11,ai,dialler-02,GOLDEN HOUR BISTRO,+1 555 704 6305,No Answer,,,,,
C001342,2026-07-24,ai,dialler-02,Kinship Supper Club,+15552635323,POS Validated,Ironclad POS,,,,
C001563,2026-07-17,ai,dialler-03,Heron Oyster Bar,5555254458,Gatekeeper,,,,,
C000747,2026-07-25,human,Zara,Halcyon Osteria,+1 555 128 0232,No Answer,,,,,
C000164,2026-07-28,ai,dialler-03,Roan Chophouse,+15557021453,No Answer,,,,,
C001546,2026-07-26,ai,dialler-01,Bramble Wine Bar Restaurant,+1 555 699 7998,Callback,,,,,
C000314,2026-07-01,human,Hiba,Marrow Steakhouse,+1 555 264 6034,No Answer,,,,,
C001593,2026-06-21,human,Layla,Dovetail Brasserie - Stillwater,555-685-1661,No Answer,,,,,
C001055,2026-06-17,ai,dialler-03,Golden Hour Oyster Bar,555-822-7656,Callback,,,,,
C000058,2026-07-04,human,Hiba,Violet Tavern,5555255390,POS Validated,ironclad,Elena Le,Owner,Mon-Fri 10am-12pm,
C001396,2026-06-10,ai,dialler-01,Ironwood Coffee,555-535-3027,Data capture incomplete,,David Williams,,,
C001618,2026-06-09,human,Fatima,The Kingfisher Room,+15554623439,Callback,,,,,
C001397,2026-06-30,ai,dialler-01,Ironwood Wine Bar,(555) 197-5015,Not reached,,,,,
C000956,2026-07-04,ai,dialler-02,Wren Creamery Restaurant,5555363372,Data capture incomplete,,Susan Williams,,,
C000991,2026-06-29,human,Zara,Sorrel Grill,+15559689127,Gatekeeper,,,,,
C001034,2026-07-12,ai,dialler-01,Violet Counter,+15553599356,Not reached,,,,,
C001513,2026-07-16,ai,dialler-02,Sparrow Brasserie,+15555207081,Callback,,,,,
C001288,2026-07-12,ai,dialler-01,WARBLER JUICE BAR,555-829-9059,POS Validated,ironcladpos,,,,
C000590,2026-07-08,human,Zara,Saffron Room,+1 555 781 8874,POS Validated,meridian,Grace Okafor,Owner,Tue/Thu mornings,
C000752,2026-07-18,human,Zara,Rambler Cantina - Sunfield,5552234047,Not reached,,,,,
C001730,2026-07-16,ai,dialler-01,Halcyon Alehouse,5555452669,Not reached,,,,,
C000836,2026-07-05,human,Layla,Tallgrass Tavern,(555) 231-6037,Callback,,,,,
C000217,2026-08-01,ai,dialler-02,Yarrow Kitchen Restaurant,+15556613400,POS Validated,Ironclad,Ahmed Reyes,Managing Partner,After 9pm,
C001611,2026-06-30,human,Sana,Dovetail House,+1 555 836 2332,No Answer,,,,,
C001606,2026-06-09,ai,dialler-03,Little Bear Wine Bar,5554297781,Data capture incomplete,,,,,
C001215,2026-06-27,ai,dialler-01,Zephyr Creamery 1,555-212-0979,No Answer,,,,,
C000027,2026-06-28,ai,dialler-03,Umber To Go,555-320-5303,No Answer,,,,,
C000801,2026-07-19,ai,dialler-01,Verde Smokehouse - Kingsway,555-355-1152,No Answer,,,,,
C001858,2026-06-19,human,Fatima,Zephyr Kiosk,555.125.0894,Not reached,,,,,
C000941,2026-07-01,ai,dialler-01,Tallgrass Dining Room,555-856-9032,Data capture incomplete,,,,,
C000452,2026-07-16,ai,dialler-02,Marigold Alehouse Restaurant,+1 555 841 5898,POS Validated,Ironclad POS,,,,
C000478,2026-07-09,human,Layla,Northbank Tavern Verano Bay,+1 555 280 7711,Data capture incomplete,,Ahmed Singh,,,
C000306,2026-07-27,ai,dialler-01,Thicket Deli Restaurant,555.960.0276,POS Validated,NorthStar,,,,
C000501,2026-06-16,human,Sana,Copper Kiosk,(555) 497-6981,POS Validated,cadence,Daniel Kowalski,Operations Manager,Weekdays after 3pm,
C000642,2026-07-04,ai,dialler-01,Heron Kitchen,+15551113944,Not reached,,,,,
C000813,2026-06-19,ai,dialler-03,Oxbow Cafe,+15557303997,No Answer,,,,,
C001512,2026-06-19,ai,dialler-01,Sparrow Brasserie,(555) 520-7081,POS Validated,meridian cloud,,,,
C001400,2026-06-14,ai,dialler-02,Verde Chophouse,(555) 518-3257,No Answer,,,,,
C000561,2026-07-13,ai,dialler-03,The Stonecutter Trattoria,(555) 140-1142,No Answer,,,,,
C000498,2026-07-04,human,Fatima,Tin Roof To Go,+1 555 755 1960,No Answer,,,,,
C001498,2026-07-01,human,Layla,Copper Smokehouse - Bayview Flats,5552897402,POS Validated,Rivet,,,,
C000263,2026-07-21,ai,dialler-01,Thicket Taqueria,5558136197,Callback,,,,,
C000288,2026-07-02,ai,dialler-02,Roan Table,+1 555 325 8671,Not reached,,,,,
C000429,2026-07-08,ai,dialler-03,The Little Bear Osteria,(555) 849-2176,Data capture incomplete,,,,,
C000291,2026-07-14,ai,dialler-02,Nettle Bakery,+1 555 875 9344,Callback,,,,,
C000509,2026-07-25,ai,dialler-01,Palisade Cantina,+15553662915,POS Validated,Ironclad,,,,
C000028,2026-07-05,ai,dialler-02,Inkwell Sandwich Shop,555.168.6049,Not reached,,,,,
C000926,2026-06-23,ai,dialler-02,Bellwether Dining Room,+1 555 288 7024,Not reached,,,,,
C001654,2026-07-15,ai,dialler-02,Palisade Cafe,+1 555 483 8171,Data capture incomplete,,,,,
C001223,2026-07-28,human,Hiba,Thistle Cantina,555-246-9789,No Answer,,,,,
C000483,2026-07-10,ai,dialler-03,Tallgrass Trattoria,5555261226,Not reached,,,,,
C001229,2026-06-13,ai,dialler-02,Orchard Brasserie,+1 555 999 1448,Gatekeeper,,,,,
C000989,2026-06-10,ai,dialler-01,Blue Heron Bistro,(555) 289-6044,No Answer,,,,,
C000516,2026-07-13,ai,dialler-03,Ember Sandwich Shop,5555472861,Not reached,,,,,
C000761,2026-07-19,ai,dialler-01,Tin Roof Smokehouse - Lantern Hill,+1 555 364 4090,Callback,,,,,
C000069,2026-07-20,human,Hiba,Heron Bistro,+15558677811,Callback,,,,,
C000128,2026-06-21,ai,dialler-01,Saffron Osteria,5556765973,No Answer,,,,,
C000606,2026-07-23,human,Zara,FOXGLOVE BAKERY,+1 555 169 1942,Not reached,,,,,
C001837,2026-06-18,ai,dialler-03,Understory Taqueria,555.913.2558,Callback,,,,,
C000981,2026-07-07,ai,dialler-03,Dovetail Room,5558964603,Data capture incomplete,,,,,
C000067,2026-08-02,human,Hiba,JUNIPER TRATTORIA,+1 555 315 1946,Data capture incomplete,,Hassan Miller,,,
C001272,2026-06-24,human,Sana,VESPER CHOPHOUSE,555-942-8416,POS Validated,Northstar Restaurant,Raj Martinez,GM,,
C001009,2026-07-04,ai,dialler-03,Sorrel Taqueria Restaurant,+1 555 168 8204,POS Validated,ironclad,,,,
C000562,2026-07-01,human,Fatima,Magpie Grill,+1 555 827 6295,No Answer,,,,,
C001876,2026-06-17,ai,dialler-02,Sixpence Brasserie Restaurant,5555027701,Not reached,,,,,
C001406,2026-06-15,human,Fatima,Umber Alehouse Verano Bay,(555) 116-8603,Data capture incomplete,,,,,
C001074,2026-07-13,ai,dialler-02,Basil & Bone Osteria,+15559165753,POS Validated,Northstar Restaurant,,,,
C001878,2026-06-17,ai,dialler-01,Sixpence Brasserie,555.502.7701,POS Validated,Vellum POS,Peter Lopez,Managing Partner,Mon-Fri 10am-12pm,
C001059,2026-07-09,ai,dialler-01,Golden Hour Oyster Bar,+15558227656,No Answer,,,,,
C000309,2026-06-23,human,Sana,Fallowfield Grill,555-464-5566,No Answer,,,,,
C000538,2026-07-25,ai,dialler-02,Wildwood Chophouse,+15556266371,No Answer,,,,,
C000272,2026-06-14,ai,dialler-03,Cardinal Juice Bar Verano Bay,+1 555 874 8386,POS Validated,ironclad,,,,
C001684,2026-07-27,human,Zara,Tin Roof Kiosk,(555) 194-4714,Callback,,,,,
C001040,2026-07-12,ai,dialler-02,Orchard Kitchen,555-841-4766,POS Validated,vellum,Victor Hernandez,Owner,,victor.hernandez@orchardkitchen.example
C000496,2026-07-25,ai,dialler-01,Jackdaw Brasserie - Marisol,5553630393,Callback,,,,,
C000206,2026-07-19,human,Hiba,Halcyon Bistro,5554568069,POS Validated,Northstar POS,Sean Singh,Operations Manager,,
C001674,2026-07-15,ai,dialler-03,FOXTAIL GRILL,555-192-6335,POS Validated,NorthStar,,,,
C001354,2026-06-22,human,Hiba,Sorrel Chophouse,+15558022177,Not reached,,,,,
C001107,2026-07-14,ai,dialler-02,Foxglove Kitchen,+1 555 813 2298,Not reached,,,,,
C000669,2026-08-02,human,Zara,BELLWETHER SMOOTHIE 1,5557810274,Callback,,,,,
C001087,2026-06-12,ai,dialler-03,Basil & Bone Smokehouse,(555) 233-0612,Gatekeeper,,,,,
C000567,2026-06-16,ai,dialler-02,Cardinal Grill,555-993-7383,Data capture incomplete,,,,,
C001200,2026-06-10,ai,dialler-02,Umber Taqueria,+1 555 673 5625,Data capture incomplete,,,,,
C001493,2026-07-15,human,Fatima,Kettle Smokehouse,555-554-4204,Data capture incomplete,,,,,
C000431,2026-06-25,ai,dialler-03,Lantern Creamery,555-771-0382,POS Validated,Ironclad POS,,,,
C000636,2026-06-17,human,Fatima,Rambler Boba,(555) 441-2099,No Answer,,,,,
C000604,2026-06-15,ai,dialler-03,Fallowfield Chophouse,5556720362,Data capture incomplete,,David Miller,,,
C000085,2026-06-30,ai,dialler-02,Understory Oyster Bar Restaurant,+15555321346,No Answer,,,,,
C001242,2026-07-08,ai,dialler-01,Thicket Cantina,(555) 308-9172,No Answer,,,,,
C000934,2026-06-25,ai,dialler-01,Understory House,5559255333,POS Validated,Meridian Cloud,Sofia Schmidt,Owner,,
C000467,2026-07-16,ai,dialler-01,BRAMBLE DELI 1,+1 555 577 3021,No Answer,,,,,
C001366,2026-07-26,ai,dialler-02,SPARROW OYSTER BAR,5559033943,POS Validated,Cadence,,,,
C001784,2026-06-26,human,Sana,Umber Dining Room,+15558281820,Callback,,,,,
C000296,2026-06-22,ai,dialler-02,The Vesper Juice Bar,5554913725,Data capture incomplete,,Jennifer Chen,,,
C000850,2026-06-12,ai,dialler-01,Silverfin Smokehouse,(555) 961-9489,Not reached,,,,,
C000767,2026-07-06,human,Fatima,The Wren Oyster Bar,+1 555 495 4355,Callback,,,,,
C000222,2026-06-09,ai,dialler-03,Ember To Go,(555) 982-6300,Callback,,,,,
C000024,2026-07-11,ai,dialler-03,Wildwood Dining Room Verano Bay,555.831.9889,No Answer,,,,,
